unique_id,Date,forecast_lower,forecast,forecast_upper
AAABus,2015-07-01,478.1834259033203,546.1147155761719,608.3850769042969
AAABus,2015-08-01,478.5164428710938,551.1097717285156,616.7101806640625
AAABus,2015-09-01,421.5738067626953,489.5055236816406,594.7321716308594
AAABus,2015-10-01,461.8665802001953,531.1299743652344,595.3981689453126
AAABus,2015-11-01,404.591162109375,491.17039489746094,653.0066040039062
AAABus,2015-12-01,305.3581970214844,374.62139892578125,463.1987609863281
AAAHol,2015-07-01,441.19862060546876,518.3800048828125,561.3860717773438
AAAHol,2015-08-01,356.7219970703125,424.30340576171875,485.3570770263672
AAAHol,2015-09-01,411.6320404052734,451.1823425292969,503.7881103515625
AAAHol,2015-10-01,435.8230346679687,526.0596923828125,603.2405883789063
AAAHol,2015-11-01,337.906982421875,397.4244842529297,453.8703552246094
AAAHol,2015-12-01,360.5620635986328,447.3424987792969,526.8276611328125
AAAOth,2015-07-01,83.72754516601563,99.03767776489258,115.87882919311524
AAAOth,2015-08-01,78.36898880004883,95.21014022827148,110.2332015991211
AAAOth,2015-09-01,77.31635971069336,95.21014022827148,113.96506423950196
AAAOth,2015-10-01,79.90000762939454,91.86107635498047,104.77896347045899
AAAOth,2015-11-01,77.12498245239257,95.68861389160156,114.15644073486328
AAAOth,2015-12-01,78.27330703735352,99.03768157958984,115.68745727539066
AAAVis,2015-07-01,656.9955993652344,783.8148498535156,871.2969360351562
AAAVis,2015-08-01,579.494580078125,698.6816711425781,806.1262084960938
AAAVis,2015-09-01,601.8054260253906,725.1022033691406,800.2546447753906
AAAVis,2015-10-01,621.1809143066406,710.423828125,815.5199584960939
AAAVis,2015-11-01,651.1240356445312,725.1022033691406,832.5469848632813
AAAVis,2015-12-01,732.7346252441406,833.7212219238281,951.1461791992188
AABBus,2015-07-01,0.0,3.2313133478164673,4.7519329547882085
AABBus,2015-08-01,0.0,1.0137523412704468,3.8649002075195322
AABBus,2015-09-01,0.0,1.0137523412704468,4.992689466476443
AABBus,2015-10-01,0.0,1.1404703855514526,3.598791503906251
AABBus,2015-11-01,0.0,0.0,4.967354440689087
AABBus,2015-12-01,0.0,0.8870342969894409,3.7508614778518687
AABHol,2015-07-01,73.58737640380859,97.82948684692383,117.14921035766602
AABHol,2015-08-01,43.807867431640624,63.98902130126953,85.27776031494142
AABHol,2015-09-01,73.34126510620118,88.600341796875,108.65842819213867
AABHol,2015-10-01,113.3344841003418,143.36013793945312,158.12686767578126
AABHol,2015-11-01,81.83218460083008,97.21416473388672,112.35004119873048
AABHol,2015-12-01,132.65432434082032,153.81983947753906,188.7678436279297
AABOth,2015-07-01,0.0,0.0,1.8231893539428714
AABOth,2015-08-01,0.0,0.0,1.1374997735023509
AABOth,2015-09-01,0.0,0.0,0.4252335727214813
AABOth,2015-10-01,0.0,0.0,0.9302015841007236
AABOth,2015-11-01,0.0,0.0,0.4518137812614452
AABOth,2015-12-01,0.0,0.0,1.3448042869567873
AABVis,2015-07-01,81.28310317993164,102.9645881652832,117.93302154541016
AABVis,2015-08-01,61.6880989074707,77.56365585327148,94.80002517700196
AABVis,2015-09-01,67.13115692138672,80.73880004882812,112.4899673461914
AABVis,2015-10-01,80.55730438232422,94.80000305175781,106.32111358642578
AABVis,2015-11-01,70.12483520507813,79.83162689208984,104.32532501220703
AABVis,2015-12-01,83.2788917541504,101.15023422241211,135.80445098876953
ABABus,2015-07-01,58.1409309387207,65.67037200927734,79.42721786499024
ABABus,2015-08-01,53.66855163574219,65.3873291015625,71.67131652832032
ABABus,2015-09-01,49.64910621643067,63.68895721435547,75.5775375366211
ABABus,2015-10-01,46.30898208618164,60.00913619995117,72.7469482421875
ABABus,2015-11-01,46.64861869812012,56.612430572509766,73.25642547607423
ABABus,2015-12-01,44.61057586669922,49.818946838378906,70.93532791137696
