unique_id,Date,forecast_lower,forecast,forecast_upper
AAABus,2016-01-01,157.83756881252293,280.1667328370719,416.2709789550572
AAABus,2016-02-01,254.80121399789198,395.1753953643963,506.99357128173904
AAABus,2016-03-01,339.00368789935897,495.186100929545,617.8480116931879
AAABus,2016-04-01,356.4463694850247,449.7309470182259,576.7989181581452
AAABus,2016-05-01,380.4880761519009,482.7225055284713,586.8021983729664
AAABus,2016-06-01,367.844177918429,488.91354280300544,559.5615265485654
AAAHol,2016-01-01,1108.2061909532467,1393.916988943001,1508.340766278434
AAAHol,2016-02-01,283.944772523765,379.7586135386905,547.3746704047725
AAAHol,2016-03-01,380.29911063514965,516.364432138449,630.4517207966438
AAAHol,2016-04-01,455.5396060094481,558.2416327469588,726.9620624143538
AAAHol,2016-05-01,362.7641032451059,490.14445440895116,597.9364268941281
AAAHol,2016-06-01,398.28228151303756,508.2289233045333,634.7006541865019
AAAOth,2016-01-01,134.70855155955044,185.41602127696703,272.55944132358366
AAAOth,2016-02-01,89.69302652145025,139.25840832530784,187.76332366702212
AAAOth,2016-03-01,97.2098442740822,165.41670985981744,234.85723321133014
AAAOth,2016-04-01,92.46275140516805,176.0050097760742,236.40073187556095
AAAOth,2016-05-01,97.33116823802044,152.84899219389766,222.70262168612726
AAAOth,2016-06-01,90.01756809416347,157.76679001483362,214.08794704636261
AAAVis,2016-01-01,1359.7832815300583,1517.1399854131384,1933.3214015520603
AAAVis,2016-02-01,441.53445537995236,637.1074171418494,846.5270883962103
AAAVis,2016-03-01,580.0405116994415,774.9991941263278,1001.4795048752467
AAAVis,2016-04-01,748.0522048782517,869.5018323156721,1145.8202121459983
AAAVis,2016-05-01,596.5079397771553,815.3507156210821,944.5426500320694
AAAVis,2016-06-01,625.7738589028979,813.949407521912,970.4534655053561
AABBus,2016-01-01,17.093405097393156,40.62549801820574,63.2171583825821
AABBus,2016-02-01,17.021002325265556,25.685977836551643,44.25667106260758
AABBus,2016-03-01,25.290184936933862,54.15329259502025,77.3935747765151
AABBus,2016-04-01,16.95110279156238,30.61314171194386,61.6269310424388
AABBus,2016-05-01,18.919641671434633,39.93510719646387,61.117434514117676
AABBus,2016-06-01,18.857337868184338,37.0576139494422,58.685508094600124
AABHol,2016-01-01,577.2361542553302,657.787984096186,748.9213738938319
AABHol,2016-02-01,71.02759089031616,129.98710363613446,204.0563978766388
AABHol,2016-03-01,53.642480385811425,116.82876102814947,183.44826824362272
AABHol,2016-04-01,87.25044908810679,158.1098120219122,220.10316230439213
AABHol,2016-05-01,25.009073578819308,79.36709798803304,113.60508247249938
AABHol,2016-06-01,60.71419140748425,108.40013286022841,156.48695976964308
AABOth,2016-01-01,11.199800818447258,16.94150891642714,27.12172573543191
AABOth,2016-02-01,6.746897010268136,11.904895536331441,19.105571993851562
AABOth,2016-03-01,8.608592481342827,13.029136241303796,25.944201419670208
AABOth,2016-04-01,9.286806337957152,17.295885503559752,25.65305908170884
AABOth,2016-05-01,10.270697298936987,17.190408500374524,24.07027746680204
AABOth,2016-06-01,8.864870432479975,12.789228115377316,19.982772452251723
AABVis,2016-01-01,138.57544143893588,182.43847835103085,250.54021342455357
AABVis,2016-02-01,58.7876469057734,117.14476208297987,166.11782197661037
AABVis,2016-03-01,75.79563489390685,110.52010748458963,156.60689707621682
AABVis,2016-04-01,100.64306063283142,134.0634126543655,179.10232510250958
AABVis,2016-05-01,64.28022586305944,108.04524660905126,144.58044372176346
AABVis,2016-06-01,51.56943240227977,105.07410236384598,140.28727983801838
ABABus,2016-01-01,79.67634422265388,122.49123619518255,149.43211306390526
ABABus,2016-02-01,66.16976481315328,122.34154447859316,174.32057381168147
ABABus,2016-03-01,68.72568875412898,128.07082544316677,170.4758911230133
ABABus,2016-04-01,63.91965090051647,99.95413129268172,151.273217057023
ABABus,2016-05-01,76.36348210475401,130.18110594484986,168.62674075609743
ABABus,2016-06-01,62.65925330186181,102.79131055565105,149.5156930065852
ABAHol,2016-01-01,606.0972395903306,680.0561689022043,820.7987611576275
ABAHol,2016-02-01,73.47672839775602,166.12347584981077,260.6203176236705
ABAHol,2016-03-01,167.3864179922716,236.63170540727367,315.4102662303005
ABAHol,2016-04-01,298.09963459363195,360.62261250207484,466.94012744948293
ABAHol,2016-05-01,91.3471572229522,184.7845980281773,247.8178684575374
ABAHol,2016-06-01,126.75579631216495,219.9728319929694,281.6456805668639
ABAOth,2016-01-01,24.572600695007065,43.12317061608039,72.7015261538514
ABAOth,2016-02-01,7.725612159255624,18.159847640648493,40.942606270949184
ABAOth,2016-03-01,14.426183791344924,25.074096134375118,46.93098959278626
ABAOth,2016-04-01,20.740552589960625,34.50249075520603,55.66012921453354
ABAOth,2016-05-01,23.777417811884277,37.69305219631198,51.53598361408976
ABAOth,2016-06-01,13.922614144941155,26.792320672071693,42.54963561419517
