unique_id,Date,forecast_lower,forecast,forecast_upper
AAABus,2016-01-01,260.6701965332031,305.78602600097656,360.9278259277344
AAABus,2016-02-01,293.42103271484376,367.6116638183594,411.056396484375
AAABus,2016-03-01,376.9688232421875,464.52734375,505.63316650390624
AAABus,2016-04-01,390.00232849121096,452.8307342529297,498.949301147461
AAABus,2016-05-01,396.0177825927734,446.14666748046875,499.2835174560547
AAABus,2016-06-01,397.688720703125,457.843505859375,488.58916015625
AAAHol,2016-01-01,1114.0894775390625,1198.3158569335938,1282.9255493164062
AAAHol,2016-02-01,340.35231628417966,398.1626281738281,475.11509094238284
AAAHol,2016-03-01,399.3109619140625,482.38922119140625,501.5314025878906
AAAHol,2016-04-01,460.9494903564453,530.245361328125,597.6265869140625
AAAHol,2016-05-01,381.3173004150391,442.1900329589844,478.943359375
AAAHol,2016-06-01,393.5681976318359,442.1900329589844,502.29709777832034
AAAOth,2016-01-01,88.3020851135254,103.62958145141602,123.39151763916016
AAAOth,2016-02-01,80.78292465209961,98.80960464477539,109.99197692871094
AAAOth,2016-03-01,73.07096405029297,82.90371704101562,105.55755004882813
AAAOth,2016-04-01,59.767704010009766,79.04767227172852,109.89558410644531
AAAOth,2016-05-01,60.53896293640137,77.11974334716797,95.82119064331056
AAAOth,2016-06-01,61.21370277404785,81.93965911865234,112.88391189575195
AAAVis,2016-01-01,1383.9211181640626,1460.772705078125,1591.0101806640625
AAAVis,2016-02-01,543.2431030273438,639.4549560546875,721.5863037109375
AAAVis,2016-03-01,662.3341613769531,742.1194152832031,829.5312316894532
AAAVis,2016-04-01,762.6525268554688,827.1850280761719,969.1555541992187
AAAVis,2016-05-01,662.3341613769531,768.5187377929688,827.7716186523437
AAAVis,2016-06-01,651.1876831054688,759.7190856933594,846.5443054199219
AABBus,2016-01-01,0.0,2.3641834259033203,4.859701156616211
AABBus,2016-02-01,0.0,2.62686949968338,6.212533998489381
AABBus,2016-03-01,0.0,0.3940291404724121,6.514623546600343
AABBus,2016-04-01,0.0,0.0,3.664478731155397
AABBus,2016-05-01,0.0,1.0507444143295288,5.765967321395876
AABBus,2016-06-01,0.0,2.429850697517395,5.47701292037964
AABHol,2016-01-01,624.9915466308594,645.9955749511719,689.2246765136719
AABHol,2016-02-01,113.93460693359376,146.53956604003906,165.46773529052734
AABHol,2016-03-01,83.52758712768555,103.79896545410156,125.90193252563476
AABHol,2016-04-01,98.79212951660156,133.71739959716797,156.4310531616211
AABHol,2016-05-01,55.56296272277832,70.21687698364258,86.58056716918946
AABHol,2016-06-01,63.25621376037598,73.26974487304688,110.02688598632812
AABOth,2016-01-01,0.0,0.0,1.4216594099998474
AABOth,2016-02-01,0.0,0.0,1.1602076888084414
AABOth,2016-03-01,0.0,0.0,1.4870259165763857
AABOth,2016-04-01,0.0,0.0,0.0
AABOth,2016-05-01,0.0,0.0,0.7190035521984102
AABOth,2016-06-01,0.0,0.0,0.7190035521984102
AABVis,2016-01-01,147.88397216796875,164.11518096923828,191.1671600341797
AABVis,2016-02-01,98.2887191772461,128.9476776123047,151.13025665283203
AABVis,2016-03-01,104.15001983642578,114.5198745727539,137.42388916015628
AABVis,2016-04-01,109.65058364868165,122.1846694946289,138.95684661865235
AABVis,2016-05-01,93.50959548950195,108.20781707763672,124.70949707031251
AABVis,2016-06-01,79.08190689086913,107.30602645874023,118.30713958740235
ABABus,2016-01-01,55.49245071411133,65.47187232971191,76.25887832641602
ABABus,2016-02-01,50.07011337280274,59.99183464050293,76.7780029296875
ABABus,2016-03-01,46.55136909484863,56.53076934814453,63.452938079833984
ABABus,2016-04-01,41.359802627563475,54.80023765563965,63.106794357299805
ABABus,2016-05-01,42.513489151000975,60.56867790222168,71.7018051147461
ABABus,2016-06-01,42.10966491699219,57.684457778930664,64.4912223815918
ABAHol,2016-01-01,694.4979370117187,730.3802185058594,769.2719665527344
ABAHol,2016-02-01,168.06846466064454,217.60926818847656,266.6870574951172
ABAHol,2016-03-01,194.45950317382812,221.08182525634766,259.27923583984375
ABAHol,2016-04-01,351.6473907470703,394.7062683105469,415.30975646972655
ABAHol,2016-05-01,159.50301361083984,200.24691009521484,237.2868148803711
ABAHol,2016-06-01,161.58663940429688,206.03430938720703,247.93566131591797
ABAOth,2016-01-01,4.394401645660401,11.935382843017578,19.747644996643068
ABAOth,2016-02-01,0.0,4.340138912200928,10.34400072097779
ABAOth,2016-03-01,0.0,2.4413341283798218,9.132386398315434
ABAOth,2016-04-01,0.0,3.6167943477630615,8.463271045684817
ABAOth,2016-05-01,0.0,3.1646907329559326,8.354767513275148
ABAOth,2016-06-01,0.0,3.5263688564300537,7.8122504234314
ABAVis,2016-01-01,395.40491943359376,433.23687744140625,462.7003845214844
ABAVis,2016-02-01,177.65332946777343,205.72218322753906,247.73828582763673
ABAVis,2016-03-01,203.8043243408203,227.51470184326172,244.4257995605469
ABAVis,2016-04-01,204.67613983154297,224.8995361328125,263.4290283203125
ABAVis,2016-05-01,184.27826690673828,210.95228576660156,240.76465454101563
ABAVis,2016-06-01,182.36042175292968,213.56745147705078,245.99496307373047
ABBBus,2016-01-01,40.92881393432617,48.006765365600586,59.3929630279541
ABBBus,2016-02-01,49.73004379272461,59.39294624328613,65.23993682861328
ABBBus,2016-03-01,47.329711532592775,53.238243103027344,72.19471588134766
ABBBus,2016-04-01,49.17615432739258,60.931602478027344,70.34833374023438
ABBBus,2016-05-01,48.56065330505371,58.16200637817383,69.54822540283205
ABBBus,2016-06-01,51.57649459838867,64.00899505615234,76.62612915039062
ABBHol,2016-01-01,2252.666748046875,2339.052001953125,2485.9076171875
ABBHol,2016-02-01,503.0294586181641,637.923583984375,720.3218933105469
ABBHol,2016-03-01,594.7308471679687,704.3738403320312,818.6678771972656
ABBHol,2016-04-01,845.912890625,980.1427307128906,1065.8633422851562
ABBHol,2016-05-01,516.9840454101562,591.4083557128906,633.9360900878906
ABBHol,2016-06-01,490.4039337158203,551.5377807617188,705.0382995605469
ABBOth,2016-01-01,13.425556468963624,19.767717361450195,27.24237651824951
ABBOth,2016-02-01,1.1119325995445253,9.472031593322754,19.80890007019043
ABBOth,2016-03-01,0.3706441909074784,6.486280202865601,13.384387016296387
ABBOth,2016-04-01,1.667910969257355,6.795156955718994,15.052287769317633
ABBOth,2016-05-01,0.0,4.3241822719573975,13.302021503448492
ABBOth,2016-06-01,1.3178593873977662,7.412883996963501,13.652062320709236
ABBVis,2016-01-01,972.3523864746094,1036.55810546875,1080.9592407226562
ABBVis,2016-02-01,268.0039398193359,352.97279357910156,405.9984375
ABBVis,2016-03-01,308.2522247314453,367.3473358154297,413.3453552246094
ABBVis,2016-04-01,443.6918060302734,514.2861022949219,572.4229797363281
ABBVis,2016-05-01,324.54343872070314,399.29034423828125,441.45557556152346
ABBVis,2016-06-01,313.04388427734375,348.18121337890625,447.84421691894534
ACABus,2016-01-01,26.153606605529784,31.908974647521973,42.75408515930176
ACABus,2016-02-01,24.195978355407714,33.08353805541992,39.19126815795899
ACABus,2016-03-01,26.192756271362306,32.104722023010254,38.05586166381837
ACABus,2016-04-01,22.669050788879396,30.147143363952637,38.016686248779294
ACABus,2016-05-01,22.590746688842774,29.559849739074707,37.23364677429199
ACABus,2016-06-01,24.587524604797363,30.930160522460938,37.820949172973634
ACAHol,2016-01-01,2246.1677001953126,2326.370849609375,2435.5627197265626
ACAHol,2016-02-01,444.01568908691405,538.7130126953125,657.0849609375
ACAHol,2016-03-01,404.8805328369141,454.16156005859375,522.28603515625
ACAHol,2016-04-01,618.4329833984375,666.7479858398438,761.9288940429688
ACAHol,2016-05-01,198.0919189453125,268.14854431152344,367.19482421875
ACAHol,2016-06-01,215.48532257080078,335.78990173339844,392.8015014648438
ACAOth,2016-01-01,0.0,6.11369252204895,10.198176288604737
ACAOth,2016-02-01,0.0,4.292601108551025,8.116910600662234
ACAOth,2016-03-01,0.0,1.4959076642990112,7.323423957824711
ACAOth,2016-04-01,0.0,4.422679662704468,9.014453887939453
ACAOth,2016-05-01,0.0,4.552749872207642,8.468122291564942
ACAOth,2016-06-01,0.0,3.772286891937256,8.064879179000856
ACAVis,2016-01-01,450.0805358886719,517.4031982421875,549.60107421875
ACAVis,2016-02-01,197.3190902709961,221.25225067138672,254.8275146484375
ACAVis,2016-03-01,206.616943359375,235.8877716064453,265.33054809570314
ACAVis,2016-04-01,237.6094512939453,281.51556396484375,303.3824462890625
ACAVis,2016-05-01,180.44549102783202,209.1996078491211,243.2915237426758
ACAVis,2016-06-01,189.22670288085936,213.50405883789062,241.2252624511719
ADABus,2016-01-01,0.0,2.834317684173584,7.078515434265138
ADABus,2016-02-01,0.0,2.9069875478744507,5.726765441894534
ADABus,2016-03-01,0.0,0.0,7.28200478553772
ADABus,2016-04-01,0.0,0.0,4.956414699554443
ADABus,2016-05-01,0.0,0.7267469167709351,6.075613403320314
ADABus,2016-06-01,0.0,0.8720962405204773,7.601773214340211
ADAHol,2016-01-01,203.43606262207032,226.3650360107422,241.80708770751954
ADAHol,2016-02-01,48.899484634399414,57.32244110107422,74.16819381713867
ADAHol,2016-03-01,54.63178939819336,73.11529541015625,87.97235717773438
ADAHol,2016-04-01,61.76784706115723,83.05908584594727,111.72019882202149
ADAHol,2016-05-01,42.23144226074219,56.73748016357422,66.68112030029299
ADAHol,2016-06-01,63.17166252136231,90.07815170288086,107.85978469848634
ADAOth,2016-01-01,0.0,0.0,0.9295716047287
ADAOth,2016-02-01,0.0,0.0,0.1880032420158413
ADAOth,2016-03-01,0.0,0.0,1.7442557454109195
ADAOth,2016-04-01,0.0,0.0,1.540585255622864
ADAOth,2016-05-01,0.0,0.0,2.20903856754303
ADAOth,2016-06-01,0.0,0.0,1.227243757247926
ADAVis,2016-01-01,3.39627013206482,15.690330028533936,23.39645919799805
ADAVis,2016-02-01,1.251264774799347,11.420173645019531,19.305060005187993
ADAVis,2016-03-01,1.251264774799347,15.193807125091553,24.13132381439209
ADAVis,2016-04-01,3.932509803771973,14.49866008758545,23.793684959411628
ADAVis,2016-05-01,0.0,9.434057712554932,20.02007503509522
ADAVis,2016-06-01,3.932509803771973,12.41323184967041,19.424228096008303
ADBBus,2016-01-01,6.714623165130615,11.520169734954834,17.37901592254639
ADBBus,2016-02-01,4.34474687576294,13.604763507843018,17.379001808166503
ADBBus,2016-03-01,0.0,12.068741798400879,19.748878479003906
ADBBus,2016-04-01,0.0,9.984147548675537,21.943195343017578
ADBBus,2016-05-01,6.122156238555909,11.959033012390137,17.905638122558596
ADBBus,2016-06-01,3.7303383111953736,11.520169734954834,19.112524414062502
ADBHol,2016-01-01,62.073381423950195,87.02392196655273,98.64546279907228
ADBHol,2016-02-01,53.31591453552246,68.29727172851562,82.78288955688478
ADBHol,2016-03-01,56.67569923400879,62.23861312866211,75.40238647460939
ADBHol,2016-04-01,76.83442153930665,95.28571319580078,116.93155822753907
ADBHol,2016-05-01,42.0248477935791,59.76010322570801,70.72071838378906
ADBHol,2016-06-01,47.31240310668945,53.976890563964844,65.98394622802735
ADBOth,2016-01-01,0.0,0.0,5.544913244247438
ADBOth,2016-02-01,0.0,0.0,4.8349415302276615
ADBOth,2016-03-01,0.0,0.6389778852462769,4.252753257751467
ADBOth,2016-04-01,0.0,0.0,6.148396587371831
ADBOth,2016-05-01,0.0,1.7394421696662903,4.224354267120363
ADBOth,2016-06-01,0.0,2.4849140644073486,5.331920862197878
ADBVis,2016-01-01,76.88516998291016,87.29075622558594,100.70229110717774
ADBVis,2016-02-01,76.36489868164062,85.55646514892578,107.35025024414062
ADBVis,2016-03-01,66.47970123291016,91.91542053222656,111.62807159423828
ADBVis,2016-04-01,61.45034065246582,77.46329116821289,100.2976287841797
ADBVis,2016-05-01,64.45637245178223,74.86189651489258,101.62719039916993
ADBVis,2016-06-01,66.19065589904785,84.40033340454102,102.66778030395508
ADCBus,2016-01-01,3.9778199195861816,10.061505794525146,13.805336952209473
ADCBus,2016-02-01,7.464234972000122,12.167402744293213,18.50850772857666
ADCBus,2016-03-01,9.710537195205688,13.571333885192871,19.233885765075684
ADCBus,2016-04-01,4.398999261856079,8.891578674316406,18.485107421875
ADCBus,2016-05-01,1.6847172617912296,7.487647771835327,15.560252761840825
ADCBus,2016-06-01,2.1058964967727665,11.582438945770264,17.3151798248291
ADCHol,2016-01-01,228.41910247802736,238.0535125732422,255.17088775634767
ADCHol,2016-02-01,49.57501220703125,69.21791458129883,82.31324768066406
ADCHol,2016-03-01,67.25367813110351,84.18399810791016,105.7911376953125
ADCHol,2016-04-01,100.9271842956543,138.4358901977539,159.94955444335938
ADCHol,2016-05-01,50.0426441192627,79.50711822509766,102.04963607788086
ADCHol,2016-06-01,77.63636322021485,93.53770065307617,115.61264495849612
ADCOth,2016-01-01,0.0,0.0,1.7511597037315372
ADCOth,2016-02-01,0.0,0.0,1.5257111072540284
ADCOth,2016-03-01,0.0,0.8126640617847443,2.3645855665206916
ADCOth,2016-04-01,0.0,0.0,2.631980872154237
ADCOth,2016-05-01,0.0,0.0,2.532361125946045
ADCOth,2016-06-01,0.0,0.0,2.5690616607666024
ADCVis,2016-01-01,79.9146957397461,99.16415786743164,125.99686431884766
ADCVis,2016-02-01,49.5237491607666,65.91502380371094,73.55648880004883
ADCVis,2016-03-01,44.85720329284668,55.415260314941406,72.73983917236329
ADCVis,2016-04-01,46.023840713500974,58.04020881652832,73.03146591186524
ADCVis,2016-05-01,33.0158447265625,47.24880599975586,60.14013824462891
ADCVis,2016-06-01,29.45759906768799,49.29043769836426,60.54845733642579
ADDBus,2016-01-01,14.869644737243652,19.826210975646973,26.16458587646485
ADDBus,2016-02-01,7.870416498184205,14.11867094039917,23.731369018554688
ADDBus,2016-03-01,5.677517509460449,11.865684509277344,18.504464530944826
ADDBus,2016-04-01,8.651448440551757,15.921032428741455,23.791448402404786
ADDBus,2016-05-01,8.110733985900879,12.166081428527832,27.30610847473145
ADDBus,2016-06-01,7.840374898910523,15.921051979064941,23.160616874694824
ADDHol,2016-01-01,22.884463500976562,33.26435852050781,40.82283706665039
ADDHol,2016-02-01,15.01248722076416,20.899073600769043,26.01936130523682
