unique_id,Date,forecast_lower,forecast,forecast_upper
AAABus,2015-07-01,461.22920177809556,595.671922486185,780.4878255282104
AAABus,2015-08-01,455.93485282492526,586.468799628118,756.109064567602
AAABus,2015-09-01,401.130680025606,528.0551943956254,747.3827045502622
AAABus,2015-10-01,471.25998177110944,589.4367326212097,805.6752067379222
AAABus,2015-11-01,403.6806131260217,534.6098349880538,801.9195971597262
AAABus,2015-12-01,253.18757437440954,421.7101803309272,565.5256395594984
AAAHol,2015-07-01,427.34644189770535,543.7582618784519,670.732258006216
AAAHol,2015-08-01,350.59775634107297,463.9158550883392,551.2908446547572
AAAHol,2015-09-01,394.1921808879301,459.88142157080773,572.4632023778463
AAAHol,2015-10-01,435.46979313735505,577.1919891895695,715.8326432416798
AAAHol,2015-11-01,319.71691961460346,415.0870956504869,530.0235498126323
AAAHol,2015-12-01,325.5399255305326,438.22996332489055,579.5794385411341
AAAOth,2015-07-01,99.71820793511867,158.68191689825255,260.5960655055873
AAAOth,2015-08-01,75.02851134315074,124.88249229726821,208.07874290736228
AAAOth,2015-09-01,99.90259621770832,177.6489537079005,233.16867305860762
AAAOth,2015-10-01,115.32998873790585,209.78566595486126,254.87727968589206
AAAOth,2015-11-01,91.19767512844963,139.19842228555194,237.75886632126497
AAAOth,2015-12-01,75.65558269556436,139.32202863212564,196.73108378298943
AAAVis,2015-07-01,653.4173585267911,901.2855224207049,1166.1867697995858
AAAVis,2015-08-01,497.92043416006726,718.190140129358,942.415836760009
AAAVis,2015-09-01,567.9910682821384,795.5518497675918,990.2219099973861
AAAVis,2015-10-01,668.3627285981901,877.5387648648093,1125.6328854718126
AAAVis,2015-11-01,657.8297472886451,878.5199246796701,1043.095311241659
AAAVis,2015-12-01,723.3469975657326,939.0528059658418,1221.6219016821367
AABBus,2015-07-01,11.784746886579331,20.983675650503585,37.68345989985841
AABBus,2015-08-01,12.947387000217644,24.271814651007908,32.967060941341956
AABBus,2015-09-01,12.95867660850153,27.112771018889834,36.17780540575843
AABBus,2015-10-01,11.846847873482915,17.16541603211055,34.68095497089514
AABBus,2015-11-01,10.379452701524565,15.888947817207221,33.144262550781306
AABBus,2015-12-01,6.90204146278322,12.273489991527379,22.95575523243612
AABHol,2015-07-01,53.71435781778233,134.34691192211804,216.28580029439675
AABHol,2015-08-01,1.1215139594314607,57.3339367855207,128.97168484640474
AABHol,2015-09-01,53.70276090163742,100.80456320951235,174.16469981347404
AABHol,2015-10-01,121.0751720140797,222.0302063167422,285.49604541939544
AABHol,2015-11-01,53.60601728976693,94.16324967747444,167.0026243967431
AABHol,2015-12-01,87.88487130623682,153.49944157877738,242.30135493344585
AABOth,2015-07-01,4.0440097051361565,13.696886433023126,20.889616987905693
AABOth,2015-08-01,3.3825399770664406,8.068072654069521,13.998706260947813
AABOth,2015-09-01,4.856761934679118,8.8823285623664,15.78409463304919
AABOth,2015-10-01,5.64207571059687,10.93934518481879,21.694796225667375
AABOth,2015-11-01,3.440343818603998,7.166715620233865,12.737476042208758
AABOth,2015-12-01,0.3743339208780502,3.923287575894764,11.624230502645636
AABVis,2015-07-01,72.49688409839645,127.15217893526591,179.32677797436202
AABVis,2015-08-01,39.57237749715935,86.15286425989834,119.80580442778403
AABVis,2015-09-01,50.792141921157,79.7899898225532,137.63613477367483
AABVis,2015-10-01,88.91610206477071,146.29821440004181,172.68845899515765
AABVis,2015-11-01,57.103315857986615,93.84651397577852,139.503527379019
AABVis,2015-12-01,73.3076755019695,138.0516079833676,206.56875724809564
ABABus,2015-07-01,79.16965339991458,102.9462730224027,149.05876983243192
ABABus,2015-08-01,71.26184603623483,90.14501082377957,115.8450414322413
ABABus,2015-09-01,67.59882903946203,96.69856429586724,136.1907054956194
ABABus,2015-10-01,79.52489719445165,126.85501924478564,153.6332516634326
ABABus,2015-11-01,67.89920584699506,89.21240005117849,143.05573191525542
ABABus,2015-12-01,59.518649624724226,78.4745103367415,114.66668911387256
ABAHol,2015-07-01,134.5585021564734,259.27499104694,322.66964438789034
