unique_id,Date,forecast_lower,forecast,forecast_upper
AAABus,2016-01-01,235.78587885899339,339.9944316915765,496.5566129600236
AAABus,2016-02-01,273.2892382865214,386.93591822303097,490.3498223198005
AAABus,2016-03-01,358.92278537534736,485.9010311532272,589.957120760438
AAABus,2016-04-01,380.2902667353558,468.00576558374223,584.6509396077463
AAABus,2016-05-01,401.6795917293768,483.79637330233516,598.5814445257921
AAABus,2016-06-01,373.32467368341065,490.2379252006573,556.0680957455863
AAAHol,2016-01-01,1087.693224191124,1234.7193767318304,1494.3972049366716
AAAHol,2016-02-01,345.373634759402,476.037050321685,595.4245282324133
AAAHol,2016-03-01,374.6941161931001,497.8599815674682,619.5269225414968
AAAHol,2016-04-01,445.4082191320588,582.6197382714992,762.3862103332722
AAAHol,2016-05-01,364.6001032302346,479.93424970386,627.0184111630949
AAAHol,2016-06-01,360.89528196500527,446.06573524813035,604.044740800158
AAAOth,2016-01-01,73.44411062141924,148.94066483881954,314.28593855018124
AAAOth,2016-02-01,67.70480641206512,126.59246005391685,217.0059483433776
AAAOth,2016-03-01,90.64465807630326,175.65057946569922,248.46916790345765
AAAOth,2016-04-01,64.96630805086602,169.4332061435942,239.51509412140746
AAAOth,2016-05-01,70.32115774747,119.85187839718716,242.88717323618548
AAAOth,2016-06-01,64.77584765904118,142.10452496498607,226.03648560282565
AAAVis,2016-01-01,1395.4613181251557,1509.561795085665,1719.6279332617335
AAAVis,2016-02-01,540.2004582625813,667.4004742331198,790.2736162985105
AAAVis,2016-03-01,667.2725330184464,782.8654151650542,915.1587352634094
AAAVis,2016-04-01,784.2933226221421,894.6460693786939,1093.9353171905211
AAAVis,2016-05-01,685.2649924676499,841.9535883923681,922.5366509876035
AAAVis,2016-06-01,648.8572526911137,780.0777318253473,901.7448844489315
AABBus,2016-01-01,19.897685271801414,30.761765004347943,58.63798758116505
AABBus,2016-02-01,21.353668018431794,34.3589662876385,43.37805437084971
AABBus,2016-03-01,23.41759807461315,37.674892046422784,49.06849793067358
AABBus,2016-04-01,20.93441671905794,24.9848032398748,44.72962417940474
AABBus,2016-05-01,22.343708023096788,29.617860202933496,49.80695506847808
AABBus,2016-06-01,18.982138512469476,27.33087553647228,40.08140809402058
AABHol,2016-01-01,598.2523207450196,651.2169992369015,746.9772157278192
AABHol,2016-02-01,88.4607607128963,138.48422851244402,189.63553311804773
AABHol,2016-03-01,64.96809792670751,103.30600449093306,157.68747022130427
AABHol,2016-04-01,80.19121681224578,143.25605105369817,188.03695676561185
AABHol,2016-05-01,34.47477529535976,60.59323753456551,103.61826961545135
AABHol,2016-06-01,40.21025522009674,71.0856484195888,136.0408372526283
AABOth,2016-01-01,5.231624101687403,22.593074057833107,34.10713073145815
AABOth,2016-02-01,6.07178926867854,13.85397267208743,21.9976924452528
AABOth,2016-03-01,8.043738076196808,14.391692880947328,25.836424362544527
AABOth,2016-04-01,6.995297680664907,13.965777657191019,28.202759551979504
AABOth,2016-05-01,7.440995170267157,13.137249170973845,22.56099056997549
AABOth,2016-06-01,4.125260976776729,9.697181542040687,21.668281981883695
AABVis,2016-01-01,123.14820465276794,154.85893085840578,206.90546699017807
AABVis,2016-02-01,73.80823852090742,117.73267526219827,148.2201982104139
AABVis,2016-03-01,79.27794015427826,96.72170706245599,130.6461533459669
AABVis,2016-04-01,89.17337084317234,118.92799457955478,142.20013493456034
AABVis,2016-05-01,72.02506932986566,97.20371382853271,122.98504507933528
AABVis,2016-06-01,54.06396358139062,97.76642587982344,121.7113620070541
ABABus,2016-01-01,68.59716909929988,120.00673231777522,201.5548004667108
ABABus,2016-02-01,61.21347953576609,86.21359536750921,140.2232526877928
ABABus,2016-03-01,62.090889283762856,101.89106859396064,156.33330586301156
ABABus,2016-04-01,74.06138737364284,138.63812138903853,167.50304819692755
ABABus,2016-05-01,65.05163765569687,103.84399635460693,176.8457978589298
ABABus,2016-06-01,61.49337977962979,100.58835568068346,138.6611513356471
ABAHol,2016-01-01,657.1642764830882,776.3285744342842,844.531612859055
ABAHol,2016-02-01,125.96931057689442,211.26627716693673,296.8671006249713
ABAHol,2016-03-01,168.93214791147625,234.55886229239718,303.7092521982072
ABAHol,2016-04-01,312.4365069383918,366.3053099748206,437.77313352562794
ABAHol,2016-05-01,130.6969213121704,202.97283316471058,274.15418877819593
ABAHol,2016-06-01,119.47449799295438,179.64861274246414,261.9226489636104
ABAOth,2016-01-01,23.335494480851164,44.54223499648821,81.72852785887594
ABAOth,2016-02-01,16.7499743815529,27.530523859269284,54.25441122222888
ABAOth,2016-03-01,18.682320575727175,32.625001850451625,54.70854810250177
ABAOth,2016-04-01,21.60241719779256,43.33528481875953,57.454426524243715
ABAOth,2016-05-01,21.68685849619576,32.47575489660829,44.42701506408451
ABAOth,2016-06-01,13.781555271834005,25.66665435220865,44.952200959789764
ABAVis,2016-01-01,387.9406951912885,449.7891818620627,557.5646950449794
ABAVis,2016-02-01,171.17263078374353,226.7227683870709,294.15710940379176
ABAVis,2016-03-01,208.49898583561082,252.04557776345243,321.0631748933196
ABAVis,2016-04-01,199.28599865766594,260.6164700777216,335.5895652983711
ABAVis,2016-05-01,185.07488089902333,243.35283226967468,313.63657148819726
ABAVis,2016-06-01,183.00469487575717,248.87595365477662,299.9922706211426
ABBBus,2016-01-01,27.436019831323897,57.822770350399296,161.15038079556635
ABBBus,2016-02-01,22.384381301694088,55.32569390308509,100.88927624387735
ABBBus,2016-03-01,39.718437915059404,79.7838387350703,137.95514696971298
ABBBus,2016-04-01,38.51542474867605,93.14539839623441,159.54159919406936
